date,open,high,low,close,adjClose,volume
Wed Aug 30 2023,441,444,440.5,442.799988,428.785492,7364924
Thu Aug 31 2023,443,444.899994,436.100006,439.700012,425.78363,19900312
Fri Sep 01 2023,440,445,438.299988,441.049988,427.090881,11438624
Mon Sep 04 2023,443.350006,443.350006,436.649994,437.5,423.653259,13604608
Tue Sep 05 2023,438.899994,444.5,438.5,443.100006,429.076019,8378915
Wed Sep 06 2023,443.950012,448.5,442,447.450012,433.288361,12863039
Thu Sep 07 2023,448.799988,449,444.600006,445.899994,431.787384,8090369
Fri Sep 08 2023,447.899994,447.899994,441.850006,442.649994,428.640259,9939517
Mon Sep 11 2023,446,448.100006,442.649994,447.200012,433.046265,9320577
Tue Sep 12 2023,448.899994,454.299988,445.600006,451.149994,436.871246,14406441
Wed Sep 13 2023,452.200012,457,451.100006,453.5,439.146851,11813170
Thu Sep 14 2023,455.899994,455.899994,447.149994,449.950012,435.709229,14430930
Fri Sep 15 2023,448.049988,452.100006,447,448.350006,434.159882,15077136
Mon Sep 18 2023,448.350006,454,446.200012,452.049988,437.742737,8197425
Wed Sep 20 2023,451.700012,455.100006,449.549988,452.950012,438.614288,9959649
Thu Sep 21 2023,452.799988,453.549988,444.5,447.5,433.336761,10719470
Fri Sep 22 2023,447.5,448.399994,442.25,443.100006,429.076019,7506309
Mon Sep 25 2023,443.100006,444.799988,438.350006,442.600006,428.591858,5782955
Tue Sep 26 2023,443.600006,444.5,439.700012,442.450012,428.446594,5327833
Wed Sep 27 2023,442.450012,449.799988,438.799988,449.149994,434.934509,10490786
Thu Sep 28 2023,449.950012,449.950012,439.600006,440.75,426.800385,10216736
Fri Sep 29 2023,442,445.600006,439.200012,444.399994,430.334869,8160058
Tue Oct 03 2023,441,442.899994,439.25,439.75,425.832062,7481883
Wed Oct 04 2023,439.75,441.700012,433.299988,436.100006,422.297577,13396709
Thu Oct 05 2023,440,440.5,435.049988,436.049988,422.249146,10030257
Fri Oct 06 2023,437.850006,443.600006,436.649994,442.149994,428.156067,8418580
Mon Oct 09 2023,440.950012,443.200012,437.25,440.450012,426.509918,5611154
Tue Oct 10 2023,440.450012,444.850006,440.450012,444.399994,430.334869,5014758
Wed Oct 11 2023,447.200012,449.450012,444.799988,448.25,434.063019,7651513
Thu Oct 12 2023,449.649994,452.5,446.149994,450.700012,436.435486,11774487
Fri Oct 13 2023,449.850006,451.799988,447,448.350006,434.159882,7632483
Mon Oct 16 2023,448,451,446.200012,448.950012,434.740875,4214958
Tue Oct 17 2023,449.799988,454.5,449,453.450012,439.09845,6936218
Wed Oct 18 2023,454.25,458.200012,451,451.649994,437.355408,6894947
Thu Oct 19 2023,449.75,454.899994,446.850006,450.399994,436.144958,9465463
Fri Oct 20 2023,445,449,437.350006,438.299988,424.427917,13020371
Mon Oct 23 2023,438,439.950012,433.100006,435.899994,422.103912,7275471
Wed Oct 25 2023,436.899994,438,427.049988,432.700012,419.005157,10889221
Thu Oct 26 2023,429.549988,436.600006,429.549988,434.350006,420.602966,18801214
Fri Oct 27 2023,434.350006,436.799988,432.200012,433.75,420.021942,13132487
Mon Oct 30 2023,434.549988,437.149994,428.350006,430.450012,416.826416,7618033
Tue Oct 31 2023,430,433.350006,427.899994,428.399994,414.841278,8620154
Wed Nov 01 2023,430,431.100006,425.5,428.100006,414.550751,7990245
Thu Nov 02 2023,430.049988,432.700012,428.649994,431.149994,417.504242,8152031
Fri Nov 03 2023,432.799988,434.399994,431.100006,433.25,419.537781,13802600
Mon Nov 06 2023,433.5,436.799988,432.549988,435.350006,421.57132,7308229
Tue Nov 07 2023,434.899994,434.899994,432.149994,432.700012,419.005157,5124012
Wed Nov 08 2023,433.149994,437.5,432.299988,436.950012,423.120697,6979849
Thu Nov 09 2023,437.799988,438,433.899994,434.399994,420.651367,7785767
Fri Nov 10 2023,434.399994,438,432.5,436.549988,422.733307,4079205
Mon Nov 13 2023,438.399994,438.399994,435,436,422.200714,3744754
Wed Nov 15 2023,438.100006,442.5,437.5,441.950012,427.962433,7436428
Thu Nov 16 2023,441.950012,444.5,437.600006,438.649994,424.766846,10857863
Fri Nov 17 2023,439.25,441.5,438.299988,439.25,425.34787,6655278
Mon Nov 20 2023,439.850006,440.299988,434.5,436.799988,422.975403,4335388
Tue Nov 21 2023,437.149994,439.299988,435.5,436.25,422.442841,5997810
Wed Nov 22 2023,437,440.399994,434.799988,439.700012,425.78363,4886687
Thu Nov 23 2023,440.950012,442.25,438.25,440.350006,426.413055,6366606
Fri Nov 24 2023,441,442.25,436.850006,437.799988,423.943756,6821878
Tue Nov 28 2023,438,439,434.899994,435.25,421.474457,8745691
Wed Nov 29 2023,436,438.5,434.149994,437.200012,423.362762,13785216
Thu Nov 30 2023,436.700012,438.450012,434.5,435.799988,422.00705,15127505
Fri Dec 01 2023,437.899994,450.950012,437.399994,449.799988,435.563965,19336856
Mon Dec 04 2023,455,456.399994,451,454.049988,439.679443,12800220
Tue Dec 05 2023,455,457.799988,450.100006,451.75,437.45224,12136292
Wed Dec 06 2023,453.899994,464.5,452.100006,463.25,448.588287,20417559
Thu Dec 07 2023,464.75,464.799988,457.399994,458.100006,443.601257,11310918
Fri Dec 08 2023,459.950012,461.600006,448.5,449.149994,434.934509,18667895
Mon Dec 11 2023,451.5,453.600006,449.299988,452.450012,438.130096,6599973
Tue Dec 12 2023,454.200012,460,452.350006,453.100006,438.759521,10158101
Wed Dec 13 2023,456.299988,458.850006,453.100006,455.649994,441.22879,11283868
Thu Dec 14 2023,460,461,449.450012,460.100006,445.537994,14370803
Fri Dec 15 2023,461.899994,462.950012,455,458.200012,443.69812,15789845
Mon Dec 18 2023,455,456,450.350006,451.649994,437.355408,12027620
Tue Dec 19 2023,453.350006,458,452.049988,456.100006,441.664581,10268755
Wed Dec 20 2023,459,459.25,449.299988,451,436.725983,10367665
Thu Dec 21 2023,449,453.75,444.450012,451.450012,437.161743,11154625
Fri Dec 22 2023,453,455.899994,450.549988,455.200012,440.79306,11026317
Tue Dec 26 2023,456.049988,458.899994,454.700012,456.450012,442.00351,5871301
Wed Dec 27 2023,457,458.5,453.75,457.100006,442.632935,7543383
Thu Dec 28 2023,457.200012,464.700012,456.100006,464.100006,449.411377,20696101
Fri Dec 29 2023,464.100006,467.899994,461.350006,462.100006,447.47467,12888266
Mon Jan 01 2024,463.5,469.950012,462.649994,468.049988,453.236328,9346277
Tue Jan 02 2024,470,471.350006,463.600006,470.350006,455.463562,10519771
Wed Jan 03 2024,470.25,480.700012,469.350006,477.25,462.145203,24036012
Thu Jan 04 2024,480,481.450012,474.200012,476.399994,461.322083,11786959
Fri Jan 05 2024,479.399994,479.399994,472,473.950012,458.949646,9209405
Mon Jan 08 2024,475,475.5,464.549988,465.5,450.76709,8003177
Tue Jan 09 2024,467.5,469.950012,463.649994,464.549988,449.847107,5696780
Wed Jan 10 2024,464.549988,466.75,460.049988,463.299988,448.636688,5896123
Thu Jan 11 2024,464.100006,466.549988,461.100006,462.649994,448.007263,6534775
Fri Jan 12 2024,463.25,467.700012,460.350006,466.700012,451.929077,9354326
Mon Jan 15 2024,470,470.5,466.100006,467.600006,452.800629,6902156
Tue Jan 16 2024,467.799988,475,464.25,472.299988,457.351807,12066347
Wed Jan 17 2024,471.399994,477,465.200012,466.600006,451.832245,11108698
Thu Jan 18 2024,465.25,467.850006,454.549988,465.5,450.76709,9143784
Fri Jan 19 2024,468.549988,473,466.399994,471.5,456.577179,12203322
Tue Jan 23 2024,473.75,473.75,456.399994,459.299988,444.763275,8404513
Wed Jan 24 2024,460.100006,467.399994,458.100006,463.600006,448.927216,21626183
Thu Jan 25 2024,463.549988,464.950012,452.100006,455.649994,441.22879,19677700
Mon Jan 29 2024,455.899994,457.25,447.5,449.799988,435.563965,17869152
Tue Jan 30 2024,447,453.700012,437.399994,438.049988,424.185852,43514448
Wed Jan 31 2024,440,442.5,438.700012,441.549988,427.575073,19882944
Thu Feb 01 2024,442,447.75,439.299988,442.899994,428.882355,19165409
Fri Feb 02 2024,445,447.200012,439.5,440.100006,426.17099,17156021
Mon Feb 05 2024,442,443.649994,436.549988,438.049988,424.185852,12041897
Tue Feb 06 2024,440,440.899994,429.5,431.399994,417.746307,18764371
Wed Feb 07 2024,435,435,430.799988,431.799988,418.133636,12880824
Thu Feb 08 2024,429,429.100006,408.600006,414.549988,407.325348,48183882
Fri Feb 09 2024,410.100006,424.200012,408.600006,415.5,408.258789,32283965
Mon Feb 12 2024,417.549988,418,406.049988,406.850006,399.759552,10906914
Tue Feb 13 2024,406.899994,410.799988,403.299988,406.75,399.661285,15606705
Wed Feb 14 2024,406,412.25,404.399994,411.549988,404.377625,12150077
Thu Feb 15 2024,413,414.549988,403.149994,403.899994,396.860962,20383983
Fri Feb 16 2024,405,409.549988,399.399994,404.600006,397.548767,37518847
Mon Feb 19 2024,405,412.75,404.600006,409.25,402.117706,16949793
Tue Feb 20 2024,410.450012,410.450012,404.299988,406.100006,399.022614,14084218
Wed Feb 21 2024,407,410.100006,401.299988,403.350006,396.320557,19414653
Thu Feb 22 2024,406.899994,415.149994,403.450012,414.450012,407.227112,18604659
Fri Feb 23 2024,415.899994,415.899994,410.5,411.399994,404.230255,11147636
Mon Feb 26 2024,411.100006,413.049988,407.299988,409.200012,402.068604,7982145
Tue Feb 27 2024,410,412.75,408.549988,411.149994,403.984589,7783743
Wed Feb 28 2024,411.149994,412.350006,406.799988,408.299988,401.184265,8617768
Thu Feb 29 2024,409,411.049988,404.5,406.299988,399.219116,14895144
Fri Mar 01 2024,408.899994,413.149994,407.5,409.5,402.363373,12395632
Mon Mar 04 2024,412.25,412.950012,408.450012,409.100006,401.970337,6840352
Tue Mar 05 2024,409.649994,411.399994,403.950012,406.149994,399.071747,9733507
Wed Mar 06 2024,406.5,409.950012,400.700012,407.850006,400.742126,11106855
Thu Mar 07 2024,407.850006,414.950012,403.649994,413.549988,406.342773,23020545
Mon Mar 11 2024,416.799988,418.299988,408,409.399994,402.265106,17620081
Tue Mar 12 2024,406.5,406.5,399.350006,404.450012,397.401398,34882639
Wed Mar 13 2024,435,438,421.149994,422.450012,415.087677,101612428
Thu Mar 14 2024,421.950012,425.5,418,419.649994,412.336456,30764728
Fri Mar 15 2024,417.200012,428.549988,415.25,419.100006,411.796051,73253754
Mon Mar 18 2024,419,420.700012,416.899994,417.450012,410.174835,15933704
Tue Mar 19 2024,418,419.549988,408.700012,409.549988,402.412476,20994563
Wed Mar 20 2024,410,416.649994,409.549988,415.700012,408.455322,19609321
Thu Mar 21 2024,419,422,416.200012,421.25,413.9086,19227982
Fri Mar 22 2024,421.25,429.649994,421.25,428.600006,421.130493,38861818
Tue Mar 26 2024,425.549988,429.200012,425.549988,427.649994,420.197052,10274145
Wed Mar 27 2024,427,428.899994,426.450012,428,420.540955,12227545
Thu Mar 28 2024,428,433.25,427,428.350006,420.884857,27933211
Mon Apr 01 2024,429.100006,431.350006,425.75,426.700012,419.263611,9382308
Tue Apr 02 2024,428.700012,428.700012,424.600006,425.850006,418.428436,8853678
Wed Apr 03 2024,426,428.799988,421,425.200012,417.789764,12664520
Thu Apr 04 2024,425.549988,427.350006,419.899994,422.75,415.382446,18358410
Fri Apr 05 2024,422.5,431.700012,419.950012,427.549988,420.098785,16147032
Mon Apr 08 2024,428.299988,431.399994,427.75,429.100006,421.621796,8516632
Tue Apr 09 2024,430.450012,431.5,425.549988,426.350006,418.919708,6708894
Wed Apr 10 2024,428.299988,437.799988,425.75,436.950012,429.334991,14008124
Fri Apr 12 2024,435,435.75,428.299988,430.100006,422.60437,18088372
Mon Apr 15 2024,428,429.149994,422.899994,425.899994,418.477539,8746243
Tue Apr 16 2024,423.25,427,423.200012,425.899994,418.477539,9973638
Thu Apr 18 2024,426,426.899994,417.649994,418.850006,411.550415,21312388
Fri Apr 19 2024,418,426.25,416,424.75,417.347595,16582634
Mon Apr 22 2024,427,427.600006,423.350006,425.299988,417.888,7112139
Tue Apr 23 2024,425.299988,430.5,425.100006,429.200012,421.720062,12021404
Wed Apr 24 2024,429.25,430.799988,428.299988,428.899994,421.425262,5845170
Thu Apr 25 2024,431,438.299988,429,437.549988,429.9245,29211997
Fri Apr 26 2024,439.25,443.299988,436.399994,440,432.331818,14773975
Mon Apr 29 2024,442,442.450012,434.600006,438.200012,430.563202,11627882
Tue Apr 30 2024,439.950012,440.5,435.100006,435.649994,428.057617,12064043
Thu May 02 2024,436,442.600006,434.850006,439,431.349243,23228909
Fri May 03 2024,440.049988,440.049988,431.350006,436.450012,428.843689,22904276
Mon May 06 2024,438,440.450012,433.350006,434.75,427.173309,10355056
Tue May 07 2024,436.899994,446,435.200012,440.350006,432.67572,25968921
Wed May 08 2024,441.25,444.700012,438.200012,441,433.314392,10511646
Thu May 09 2024,440.049988,441.5,423.350006,425.100006,417.691498,23412609
Fri May 10 2024,426.5,436.350006,426.5,433.350006,425.797729,13985963
Mon May 13 2024,433.25,435.450012,429.5,431.850006,424.323853,7302959
Tue May 14 2024,430.5,433.299988,428.549988,429.700012,422.211334,11000103
Wed May 15 2024,430.75,433.25,426.75,427.799988,420.344421,7565080
Thu May 16 2024,430,432.600006,422.899994,431.450012,423.930847,23025186
Fri May 17 2024,432.399994,437.5,428.899994,436.299988,428.696289,11453714
Tue May 21 2024,436,437.100006,433.200012,434.799988,427.222443,10760726
Wed May 22 2024,437.350006,441.950012,435.399994,439.899994,432.233551,10627595
Thu May 23 2024,441.399994,444.899994,436.549988,441.350006,433.658295,26234369
Fri May 24 2024,441,442.450012,435.299988,436.200012,428.598053,12761457
Mon May 27 2024,438.799988,438.899994,430.700012,431.5,423.97995,11827050
Tue May 28 2024,432.100006,432.5,428.25,429,421.523529,9310198
Wed May 29 2024,425.5,432.399994,425.5,430.950012,423.439545,10430363
Thu May 30 2024,428.5,430.950012,422.350006,423.850006,416.463287,20524428
Fri May 31 2024,426.75,429.549988,424.25,426.450012,419.017975,28214102
Mon Jun 03 2024,434,434.899994,428.649994,430.350006,422.850006,15519148
Tue Jun 04 2024,426,426.299988,402.850006,415.200012,415.200012,46019632
Wed Jun 05 2024,422,436,418.049988,430.299988,430.299988,27151351
Thu Jun 06 2024,436,437.700012,431.100006,435.399994,435.399994,31119999
Fri Jun 07 2024,431.399994,441.649994,431.100006,439.149994,439.149994,28448041
Mon Jun 10 2024,440,441,435.850006,436.899994,436.899994,11432393
Tue Jun 11 2024,437,437.799988,432.25,433,433,12670589
Wed Jun 12 2024,430.549988,434.399994,430.200012,432.299988,432.299988,10352936
Thu Jun 13 2024,436.899994,436.899994,429.75,430.299988,430.299988,9283802
Fri Jun 14 2024,431,431.899994,429.049988,431.149994,431.149994,9217804
Tue Jun 18 2024,433,434.200012,428.200012,428.75,428.75,14098178
Wed Jun 19 2024,430,430.75,423.049988,423.649994,423.649994,10909803
Thu Jun 20 2024,424.049988,426.5,421.5,423.299988,423.299988,14585806
Fri Jun 21 2024,425,425.299988,418.549988,419.600006,419.600006,25205627
Mon Jun 24 2024,420,423.950012,420,423.299988,423.299988,9362433
Tue Jun 25 2024,423,424,419.75,423.299988,423.299988,10260449
Wed Jun 26 2024,423,426.399994,422.049988,423.950012,423.950012,11084805
Thu Jun 27 2024,423.950012,427.25,421.100006,425.600006,425.600006,37012589
Fri Jun 28 2024,425.5,428,423.5,424.899994,424.899994,17866326
Mon Jul 01 2024,426.299988,430.25,424.649994,429.049988,429.049988,12894747
Tue Jul 02 2024,430,430.649994,422.549988,425.5,425.5,10763335
Wed Jul 03 2024,426.100006,429.649994,425.5,428.299988,428.299988,7159756
Thu Jul 04 2024,430,431.5,427.049988,429.049988,429.049988,9127340
Fri Jul 05 2024,429,434,427.600006,433.649994,433.649994,12929586
Mon Jul 08 2024,435.149994,444.549988,433.649994,443.600006,443.600006,20521107
Tue Jul 09 2024,447.600006,455,444,452.600006,452.600006,26470260
Wed Jul 10 2024,453.700012,455.350006,446.5,451.450012,451.450012,11618210
Thu Jul 11 2024,450,459.5,448.700012,458.649994,458.649994,18831345
Fri Jul 12 2024,458.649994,463.25,455.850006,459.049988,459.049988,18962800
Mon Jul 15 2024,459.049988,466.450012,457.200012,463.399994,463.399994,16251032
